falshiviy_kupon_s000001|А песни петь Василий был мастер. И голос у него был хороший. Придут с деревни бабы, девки за яблоками. Пошутит с ними Василий, отдаст, как какая приглянется,|А песни петь Василий был мастер. И голос у него был хороший. Придут с деревни бабы, девки за яблоками. Пошутит с ними Василий, отдаст, как какая приглянется,
falshiviy_kupon_s000002|Глава V|Глава V
falshiviy_kupon_s000003|Давай назад, я пойду к барину. Я знаю, где он.|Давай назад, я пойду к барину. Я знаю, где он.
falshiviy_kupon_s000004|Наталья Ивановна вдруг покраснела, вспотела даже от мыслей.|Наталья Ивановна вдруг покраснела, вспотела даже от мыслей.
falshiviy_kupon_s000005|Можно телеграммой.|Можно телеграммой.
falshiviy_kupon_s000006|Ему было приятно думать, что он может сделать это так чисто и ловко, что никто не узнает и не помешает это делать и дальше и над другими. Сидя в трактире за чаем и водкой,|Ему было приятно думать, что он может сделать это так чисто и ловко, что никто не узнает и не помешает это делать и дальше и над другими. Сидя в трактире за чаем и водкой,
falshiviy_kupon_s000007|он не видал ничего страшного.|он не видал ничего страшного.
falshiviy_kupon_s000008|принять монашество и избрать ту самую карьеру, по которой пошли некоторые из его товарищей по академии, из которых один был уже архиереем, а другой архимандритом на вакансии епископа.|принять монашество и избрать ту самую карьеру, по которой пошли некоторые из его товарищей по академии, из которых один был уже архиереем, а другой архимандритом на вакансии епископа.
falshiviy_kupon_s000009|Только для вас, барин, что близко везти, – сказал он.|Только для вас, барин, что близко везти,- сказал он.
falshiviy_kupon_s000010|Никто не отзывался. Было темно, под ногами мягко, и пахло навозом. Направо от двери в стойле стояла пара молодых саврасых. Петр Николаич протянул руку – пусто.|Никто не отзывался. Было темно, под ногами мягко, и пахло навозом. Направо от двери в стойле стояла пара молодых саврасых. Петр Николаич протянул руку - пусто.
falshiviy_kupon_s000011|Продали шкуру за три рубля. Всему делу этому был руководчиком Иван Миронов. Он служил у Петра Николаича и знал порядки Петра Николаича и решил вернуть свои денежки. И устроил дело.|Продали шкуру за три рубля. Всему делу этому был руководчиком Иван Миронов. Он служил у Петра Николаича и знал порядки Петра Николаича и решил вернуть свои денежки. И устроил дело.
falshiviy_kupon_s000012|Как бы нам не влетело за это?|Как бы нам не влетело за это?
