20081231_neujahrsansprache_f000001|Liebe Mitbürgerinnen und Mitbürger, der Jahreswechsel ist die Zeit, einmal Wichtiges von Unwichtigem zu trennen.|Liebe Mitbürgerinnen und Mitbürger, der Jahreswechsel ist die Zeit, einmal Wichtiges von Unwichtigem zu trennen.
20081231_neujahrsansprache_f000002|Was war Ihnen in diesem Jahr wichtig?|Was war Ihnen in diesem Jahr wichtig?
20081231_neujahrsansprache_f000003|Ein lang gehegter Wunsch?|Ein lang gehegter Wunsch?
20081231_neujahrsansprache_f000004|Die Sorge um einen lieben Menschen?|Die Sorge um einen lieben Menschen?
20081231_neujahrsansprache_f000005|Die Geburt eines eigenen Kindes?|Die Geburt eines eigenen Kindes?
20081231_neujahrsansprache_f000006|Die berufliche Zukunft?|Die berufliche Zukunft?
20081231_neujahrsansprache_f000007|Die Zeit für Familie und Freunde?|Die Zeit für Familie und Freunde?
20081231_neujahrsansprache_f000008|Oder sich einfach nur kurz bewusst zu machen, welch großes Glück es für uns ist, in Frieden und Sicherheit zu leben?|Oder sich einfach nur kurz bewusst zu machen, welch großes Glück es für uns ist, in Frieden und Sicherheit zu leben?
20081231_neujahrsansprache_f000009|Viele andere, zum Beispiel die Menschen im Nahen Osten, gäben viel dafür.|Viele andere, zum Beispiel die Menschen im Nahen Osten, gäben viel dafür.
20081231_neujahrsansprache_f000010|Wir sehen das mit neuer Dramatik wieder in diesen Tagen.|Wir sehen das mit neuer Dramatik wieder in diesen Tagen.
20081231_neujahrsansprache_f000011|Ursache und Wirkung der gegenwärtigen Kämpfe dürfen nicht vergessen werden.|Ursache und Wirkung der gegenwärtigen Kämpfe dürfen nicht vergessen werden.
20081231_neujahrsansprache_f000012|Der Terror der Hamas kann nicht akzeptiert werden.|Der Terror der Hamas kann nicht akzeptiert werden.
20081231_neujahrsansprache_f000013|Aber vergessen dürfen wir auch nicht, dass es im Interesse der Menschen auf beiden Seiten keine vernünftige Alternative zu dem friedlichen Zusammenleben von Israelis und Palästinensern in zwei Staaten gibt.|Aber vergessen dürfen wir auch nicht, dass es im Interesse der Menschen auf beiden Seiten keine vernünftige Alternative zu dem friedlichen Zusammenleben von Israelis und Palästinensern in zwei Staaten gibt.
20081231_neujahrsansprache_f000014|Was immer die Bundesregierung dazu an Unterstützung geben kann, das wird sie tun.|Was immer die Bundesregierung dazu an Unterstützung geben kann, das wird sie tun.
20081231_neujahrsansprache_f000015|Gemessen an den Sorgen der Opfer von Kriegen und Gewalt muten unsere Probleme in Deutschland vergleichsweise gering an.|Gemessen an den Sorgen der Opfer von Kriegen und Gewalt muten unsere Probleme in Deutschland vergleichsweise gering an.
20081231_neujahrsansprache_f000016|Dennoch ist das kein Grund, in unseren Anstrengungen für unser Land nachzulassen.|Dennoch ist das kein Grund, in unseren Anstrengungen für unser Land nachzulassen.
20081231_neujahrsansprache_f000017|Vieles von dem, was 2008 wichtig war, bleibt es auch 2009.|Vieles von dem, was zweitausendacht wichtig war, bleibt es auch zweitausendneun.
20081231_neujahrsansprache_f000018|Das ist im eigenen Leben genauso wie in der Politik.|Das ist im eigenen Leben genauso wie in der Politik.
20081231_neujahrsansprache_f000019|Deshalb steht für mich auch im kommenden Jahr an erster Stelle, Arbeitsplätze zu erhalten und zu schaffen.|Deshalb steht für mich auch im kommenden Jahr an erster Stelle, Arbeitsplätze zu erhalten und zu schaffen.
20081231_neujahrsansprache_f000020|Gerade hier ist Deutschland in den vergangenen drei Jahren gut vorangekommen.|Gerade hier ist Deutschland in den vergangenen drei Jahren gut vorangekommen.
20081231_neujahrsansprache_f000021|Es gibt heute mehr Erwerbstätige als je zuvor.|Es gibt heute mehr Erwerbstätige als je zuvor.
20081231_neujahrsansprache_f000022|Auch die Sozialversicherungen sind stabiler geworden und die Staatsfinanzen solider.|Auch die Sozialversicherungen sind stabiler geworden und die Staatsfinanzen solider.
