liebesbriefe_01_f000001|Viktor Störteler, von den Seldwylern nur Viggi Störteler genannt, lebte in behaglichen und ordentlichen Umständen, da er ein einträgliches Speditions- und Warengeschäft betrieb und ein hübsches, gesundes und gutmütiges Weibchen besaß.|Viktor Störteler, von den Seldwylern nur Viggi Störteler genannt, lebte in behaglichen und ordentlichen Umständen, da er ein einträgliches Speditions- und Warengeschäft betrieb und ein hübsches, gesundes und gutmütiges Weibchen besaß.
liebesbriefe_01_f000002|Dieses hatte ihm außer der sehr angenehmen Person ein ziemliches Vermögen gebracht, welches Gritli von auswärts zugefallen war, und sie lebte zutulich und still bei ihrem Manne.|Dieses hatte ihm außer der sehr angenehmen Person ein ziemliches Vermögen gebracht, welches Gritli von auswärts zugefallen war, und sie lebte zutulich und still bei ihrem Manne.
liebesbriefe_01_f000003|Ihr Geld aber war ihm sehr förderlich zur Ausbreitung seiner Geschäfte, welchen er mit Fleiß und Umsicht oblag, daß sie trefflich gediehen.|Ihr Geld aber war ihm sehr förderlich zur Ausbreitung seiner Geschäfte, welchen er mit Fleiß und Umsicht oblag, daß sie trefflich gediehen.
liebesbriefe_01_f000004|Hiebei schützte ihn eine Eigenschaft, welche, sonst nicht landesüblich, ihm einstweilen wohl zustatten kam.|Hiebei schützte ihn eine Eigenschaft, welche, sonst nicht landesüblich, ihm einstweilen wohl zustatten kam.
liebesbriefe_01_f000005|Er hatte seine Lehrzeit und einige Jahre darüber nämlich in einer größeren Stadt bestanden und war dort Mitglied eines Vereines junger Comptoiristen gewesen, welcher sich wissenschaftliche und ästhetische Ausbildung zur Aufgabe gestellt hatte.|Er hatte seine Lehrzeit und einige Jahre darüber nämlich in einer größeren Stadt bestanden und war dort Mitglied eines Vereines junger Comptoiristen gewesen, welcher sich wissenschaftliche und ästhetische Ausbildung zur Aufgabe gestellt hatte.
liebesbriefe_01_f000006|Da die jungen Leute ganz sich selbst überlassen waren, so übernahmen sie sich und machten allerhand Dummheiten.|Da die jungen Leute ganz sich selbst überlassen waren, so übernahmen sie sich und machten allerhand Dummheiten.
liebesbriefe_01_f000007|Sie lasen die schwersten Bücher und führten eine verworrene Unterhaltung darüber; sie spielten auf ihrem Theater den Faust und den Wallenstein, den Hamlet, den Lear und den Nathan;|Sie lasen die schwersten Bücher und führten eine verworrene Unterhaltung darüber; sie spielten auf ihrem Theater den Faust und den Wallenstein, den Hamlet, den Lear und den Nathan;
liebesbriefe_01_f000008|sie machten schwierige Konzerte und lasen sich schreckbare Aufsätze vor, kurz, es gab nichts, an das sie sich nicht wagten.|sie machten schwierige Konzerte und lasen sich schreckbare Aufsätze vor, kurz, es gab nichts, an das sie sich nicht wagten.
liebesbriefe_01_f000009|Hievon brachte Viggi Störteler die Liebe für Bildung und Belesenheit nach Seldwyla zurück; vermöge dieser Neigung aber fühlte er sich zu gut, die Sitten und Gebräuche seiner Mitbürger zu teilen;|Hievon brachte Viggi Störteler die Liebe für Bildung und Belesenheit nach Seldwyla zurück; vermöge dieser Neigung aber fühlte er sich zu gut, die Sitten und Gebräuche seiner Mitbürger zu teilen;
liebesbriefe_01_f000010|vielmehr schaffte er sich Bücher an, abonnierte in allen Leihbibliotheken und Lesezirkeln der Hauptstadt, hielt sich die Gartenlaube und unterschrieb auf alles, was in Lieferungen erschien, da hier ein fortlaufendes, schön verteiltes Studium geboten wurde.|vielmehr schaffte er sich Bücher an, abonnierte in allen Leihbibliotheken und Lesezirkeln der Hauptstadt, hielt sich die Gartenlaube und unterschrieb auf alles, was in Lieferungen erschien, da hier ein fortlaufendes, schön verteiltes Studium geboten wurde.
liebesbriefe_01_f000011|Damit hielt er sich in seiner Häuslichkeit und zugleich seine Umstände vor Schaden bewahrt.|Damit hielt er sich in seiner Häuslichkeit und zugleich seine Umstände vor Schaden bewahrt.
liebesbriefe_01_f000012|Wenn er seine Tagesgeschäfte munter und vorsichtig durchgeführt, so zündete er seine Pfeife an, verlängerte die Nase und setzte sich hinter seinen Lesestoff, in welchem er mit großer Gewandtheit herumfuhr.|Wenn er seine Tagesgeschäfte munter und vorsichtig durchgeführt, so zündete er seine Pfeife an, verlängerte die Nase und setzte sich hinter seinen Lesestoff, in welchem er mit großer Gewandtheit herumfuhr.
liebesbriefe_01_f000013|Aber er ging noch weiter.|Aber er ging noch weiter.
liebesbriefe_01_f000014|Bald schrieb er verschiedene Abhandlungen, welche er seiner Gattin als Essays bezeichnete, und er sagte öfter, er glaube, er sei seiner Anlage nach ein Essayist.|Bald schrieb er verschiedene Abhandlungen, welche er seiner Gattin als Essays bezeichnete, und er sagte öfter, er glaube, er sei seiner Anlage nach ein Essayist.
liebesbriefe_01_f000015|Als jedoch seine Essays von den Zeitschriften, an welche er sie sandte, nicht abgedruckt wurden, begann er Novellen zu schreiben, die er unter dem Namen Kurt vom Walde nach allen möglichen Sonntagsblättchen instradierte.|Als jedoch seine Essays von den Zeitschriften, an welche er sie sandte, nicht abgedruckt wurden, begann er Novellen zu schreiben, die er unter dem Namen Kurt vom Walde nach allen möglichen Sonntagsblättchen instradierte.
liebesbriefe_01_f000016|Hier ging es ihm besser, die Sachen erschienen wirklich feierlich unter dem herrlichen Schriftstellernamen in den verschiedensten Gegenden des Deutschen Reiches,|Hier ging es ihm besser, die Sachen erschienen wirklich feierlich unter dem herrlichen Schriftstellernamen in den verschiedensten Gegenden des Deutschen Reiches,
liebesbriefe_01_f000017|und bald begann hier ein Roderich vom Tale, dort ein Hugo von der Insel und wieder dort ein Gänserich von der Wiese einen stechenden Schmerz zu empfinden über den neuen Eindringling.|und bald begann hier ein Roderich vom Tale, dort ein Hugo von der Insel und wieder dort ein Gänserich von der Wiese einen stechenden Schmerz zu empfinden über den neuen Eindringling.
liebesbriefe_01_f000018|Auch konkurrierte er heimlich bei allen ausgeschriebenen Preisnovellen und vermehrte hiedurch nicht wenig die angenehme Bewegtheit seines eingezogenen Lebens.|Auch konkurrierte er heimlich bei allen ausgeschriebenen Preisnovellen und vermehrte hiedurch nicht wenig die angenehme Bewegtheit seines eingezogenen Lebens.
liebesbriefe_01_f000019|Neuen Aufschwung gewann er stets auf seinen kürzeren oder längeren Geschäftsreisen, wo er dann in den Gasthöfen manchen Gesinnungsverwandten traf, mit dem sich ein gebildetes Wort sprechen ließ;|Neuen Aufschwung gewann er stets auf seinen kürzeren oder längeren Geschäftsreisen, wo er dann in den Gasthöfen manchen Gesinnungsverwandten traf, mit dem sich ein gebildetes Wort sprechen ließ;
liebesbriefe_01_f000020|auch der Besuch der befreundeten Redaktionsstübchen in den verschiedenen Provinzen gewährte neben den Handelsgeschäften eine gebildete Erholung, obgleich diese hie und da eine Flasche Wein kostete.|auch der Besuch der befreundeten Redaktionsstübchen in den verschiedenen Provinzen gewährte neben den Handelsgeschäften eine gebildete Erholung, obgleich diese hie und da eine Flasche Wein kostete.
liebesbriefe_01_f000021|Ein Haupterlebnis feierte er eines Tages an der abendlichen Wirtstafel in einer mittleren deutschen Stadt, an welcher nebst einigen alten Stammgästen des Ortes mehrere junge Reisende saßen.|Ein Haupterlebnis feierte er eines Tages an der abendlichen Wirtstafel in einer mittleren deutschen Stadt, an welcher nebst einigen alten Stammgästen des Ortes mehrere junge Reisende saßen.
liebesbriefe_01_f000022|Die würdigen alten Herren mit weißen Haaren führten ein gemächliches Gespräch über allerlei Schreiberei, sprachen von Cervantes, von Rabelais, Sterne und Jean Paul sowie von Goethe und Tieck und priesen den Reiz,|Die würdigen alten Herren mit weißen Haaren führten ein gemächliches Gespräch über allerlei Schreiberei, sprachen von Cervantes, von Rabelais, Sterne und Jean Paul sowie von Goethe und Tieck und priesen den Reiz,
liebesbriefe_01_f000023|welchen das Verfolgen der Kompositionsgeheimnisse und des Stiles gewähre, ohne daß die Freude an dem Vorgetragenen selbst beeinträchtigt werde.|welchen das Verfolgen der Kompositionsgeheimnisse und des Stiles gewähre, ohne daß die Freude an dem Vorgetragenen selbst beeinträchtigt werde.
liebesbriefe_01_f000024|Sie stellten einläßliche Vergleichungen an und suchten den roten Faden, der durch all dergleichen hindurchgehe; bald lachten sie einträchtig über irgendeine Erinnerung,|Sie stellten einläßliche Vergleichungen an und suchten den roten Faden, der durch all dergleichen hindurchgehe; bald lachten sie einträchtig über irgendeine Erinnerung,
liebesbriefe_01_f000025|bald erfreuten sie sich mit ernstem Gesicht über eine neu gefundene Schönheit, alles ohne Geräusch und Erhitzung, und endlich, nachdem der eine seinen Tee ausgetrunken,|bald erfreuten sie sich mit ernstem Gesicht über eine neu gefundene Schönheit, alles ohne Geräusch und Erhitzung, und endlich, nachdem der eine seinen Tee ausgetrunken,
liebesbriefe_01_f000026|der andere sein Schöppchen geleert, klopften sie die langen Tonpfeifen aus und begaben sich auf etwas gichtischen Füßen zu ihrer Nachtruhe.|der andere sein Schöppchen geleert, klopften sie die langen Tonpfeifen aus und begaben sich auf etwas gichtischen Füßen zu ihrer Nachtruhe.
liebesbriefe_01_f000027|Nur einer setzte sich unbeachtet in eine Ecke, um noch die Zeitung zu lesen und ein Glas Punsch zu trinken.|Nur einer setzte sich unbeachtet in eine Ecke, um noch die Zeitung zu lesen und ein Glas Punsch zu trinken.
liebesbriefe_01_f000028|Nun aber entwickelte sich unter den jüngeren Gästen, welche bislang horchend dagesessen hatten, das Gespräch.|Nun aber entwickelte sich unter den jüngeren Gästen, welche bislang horchend dagesessen hatten, das Gespräch.
liebesbriefe_01_f000029|Einer fing an mit einer spöttischen Bemerkung über die altväterische Unterhaltung dieser Alten, welche gewiß vor vierzig Jahren einmal die Schöngeister dieses Nestes gespielt hätten.|Einer fing an mit einer spöttischen Bemerkung über die altväterische Unterhaltung dieser Alten, welche gewiß vor vierzig Jahren einmal die Schöngeister dieses Nestes gespielt hätten.
