novelle12_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle12_01_pirandello_f000002|IL VIAGGIO.|IL VIAGGIO.
novelle12_01_pirandello_f000003|Da tredici anni Adriana Braggi non usciva più dalla casa antica, silenziosa come una badía, dove giovinetta era entrata sposa.|Da tredici anni Adriana Braggi non usciva più dalla casa antica, silenziosa come una badía, dove giovinetta era entrata sposa.
novelle12_01_pirandello_f000004|Non la vedevano più nemmeno dietro le vetrate delle finestre i pochi passanti|Non la vedevano più nemmeno dietro le vetrate delle finestre i pochi passanti
novelle12_01_pirandello_f000005|che di tanto in tanto salivano quell’erta via a sdrucciolo e mezza dirupata|che di tanto in tanto salivano quellerta via a sdrucciolo e mezza dirupata
novelle12_01_pirandello_f000006|cosí solitaria che l’erba vi cresceva tra i ciottoli a cespugli.|cosí solitaria che lerba vi cresceva tra i ciottoli a cespugli.
novelle12_01_pirandello_f000007|A ventidue anni, dopo quattro appena di matrimonio, con la morte del marito era quasi morta anche lei per il mondo.|A ventidue anni, dopo quattro appena di matrimonio, con la morte del marito era quasi morta anche lei per il mondo.
novelle12_01_pirandello_f000008|Ne aveva ora trentacinque, e vestiva ancora di nero, come il primo giorno della disgrazia;|Ne aveva ora trentacinque, e vestiva ancora di nero, come il primo giorno della disgrazia;
novelle12_01_pirandello_f000009|un fazzoletto nero, di seta, le nascondeva i bei capelli castani, non più curati, appena ravviati in due bande e annodati alla nuca.|un fazzoletto nero, di seta, le nascondeva i bei capelli castani, non più curati, appena ravviati in due bande e annodati alla nuca.
novelle12_01_pirandello_f000010|Tuttavia, una serenità mesta e dolce le sorrideva nel volto pallido e delicato.|Tuttavia, una serenità mesta e dolce le sorrideva nel volto pallido e delicato.
novelle12_01_pirandello_f000011|Di questa clausura nessuno si maravigliava in quell’alta cittaduzza dell’interno della Sicilia|Di questa clausura nessuno si maravigliava in quellalta cittaduzza dellinterno della Sicilia
novelle12_01_pirandello_f000012|ove i rigidi costumi per poco non imponevano alla moglie di seguire nella tomba il marito.|ove i rigidi costumi per poco non imponevano alla moglie di seguire nella tomba il marito.
novelle12_01_pirandello_f000013|Dovevano le vedove starsene chiuse cosí in perpetuo lutto, fino alla morte.|Dovevano le vedove starsene chiuse cosí in perpetuo lutto, fino alla morte.
novelle12_01_pirandello_f000014|Del resto, le donne delle poche famiglie signorili, da fanciulle e da maritate|Del resto, le donne delle poche famiglie signorili, da fanciulle e da maritate
novelle12_01_pirandello_f000015|non si vedevano quasi mai per via: uscivano solamente le domeniche, per andare a messa;|non si vedevano quasi mai per via: uscivano solamente le domeniche, per andare a messa;
novelle12_01_pirandello_f000016|qualche rara volta per le visite che di tempo in tempo si scambiavano tra loro.|qualche rara volta per le visite che di tempo in tempo si scambiavano tra loro.
novelle12_01_pirandello_f000017|Sfoggiavano allora a gara ricchissimi abiti d’ultima moda|Sfoggiavano allora a gara ricchissimi abiti dultima moda
novelle12_01_pirandello_f000018|fatti venire dalle primarie sartorie di Palermo o di Catania, e gemme e ori preziosi;|fatti venire dalle primarie sartorie di Palermo o di Catania, e gemme e ori preziosi;
novelle12_01_pirandello_f000019|non per civetteria: andavano serie e invermigliate in volto, con gli occhi a terra|non per civetteria: andavano serie e invermigliate in volto, con gli occhi a terra
novelle12_01_pirandello_f000020|impacciate, strette accanto al marito o al padre o al fratello maggiore.|impacciate, strette accanto al marito o al padre o al fratello maggiore.
novelle12_01_pirandello_f000021|Quello sfoggio era quasi d’obbligo;|Quello sfoggio era quasi dobbligo;
novelle12_01_pirandello_f000022|quelle visite o quei due passi fino alla chiesa erano per loro vere e proprie spedizioni da preparare fin dal giorno avanti.|quelle visite o quei due passi fino alla chiesa erano per loro vere e proprie spedizioni da preparare fin dal giorno avanti.
novelle12_01_pirandello_f000023|Il decoro del casato poteva scapitarne;|Il decoro del casato poteva scapitarne;
novelle12_01_pirandello_f000024|e gli uomini se ne impacciavano;|e gli uomini se ne impacciavano;
novelle12_01_pirandello_f000025|anzi, i più puntigliosi erano loro, perché volevano dimostrare cosí di sapere e potere spendere per le loro donne.|anzi, i più puntigliosi erano loro, perché volevano dimostrare cosí di sapere e potere spendere per le loro donne.
novelle12_01_pirandello_f000026|Sempre sottomesse e obbedienti, queste si paravano com’essi volevano, per non farli sfigurare;|Sempre sottomesse e obbedienti, queste si paravano comessi volevano, per non farli sfigurare;
novelle12_01_pirandello_f000027|dopo quelle brevi comparse, ritornavano tranquille alle cure casalinghe;|dopo quelle brevi comparse, ritornavano tranquille alle cure casalinghe;
novelle12_01_pirandello_f000028|e, se spose, attendevano a far figliuoli, tutti quelli che Dio mandava (era questa la loro croce);|e, se spose, attendevano a far figliuoli, tutti quelli che Dio mandava era questa la loro croce;
novelle12_01_pirandello_f000029|se fanciulle, aspettavano di sentirsi dire un bel giorno dai parenti: eccoti, sposa questo; lo sposavano;|se fanciulle, aspettavano di sentirsi dire un bel giorno dai parenti: eccoti, sposa questo; lo sposavano;
novelle12_01_pirandello_f000030|quieti e paghi gli uomini di quella supina fedeltà senza amore.|quieti e paghi gli uomini di quella supina fedeltà senza amore.
novelle12_01_pirandello_f000031|Soltanto la fede cieca in un compenso oltre la vita poteva far sopportare senza disperazione il lento e greve squallore in cui volgevano le giornate|Soltanto la fede cieca in un compenso oltre la vita poteva far sopportare senza disperazione il lento e greve squallore in cui volgevano le giornate
novelle12_01_pirandello_f000032|una dopo l’altra tutte uguali, in quella cittaduzza montana|una dopo laltra tutte uguali, in quella cittaduzza montana
