chetvero_nischih_s000001|Почем знать, может быть, они сами думали, что морской кот считается лучшим местным деликатесом, и не хотели обижать добрых балаклавцев отказом.|Почем знать, может быть, они сами думали, что морской кот считается лучшим местным деликатесом, и не хотели обижать добрых балаклавцев отказом.
chetvero_nischih_s000002|Я прикасаюсь к воде рукой, и когда вынимаю ее обратно, то горсть светящихся брильянтов падает вниз, и на моих пальцах долго горят нежные синеватые фосфорические огоньки.|Я прикасаюсь к воде рукой, и когда вынимаю ее обратно, то горсть светящихся брильянтов падает вниз, и на моих пальцах долго горят нежные синеватые фосфорические огоньки.
chetvero_nischih_s000003|Мы подходим к противоположному берегу. Яни прочно устанавливается на носу, широко расставив ноги. Большой плоский камень, привязанный к веревке,|Мы подходим к противоположному берегу. Яни прочно устанавливается на носу, широко расставив ноги. Большой плоский камень, привязанный к веревке,
chetvero_nischih_s000004|Случается, что к нему обратятся с вопросом какие-нибудь легкомысленные туристы, и тут уж им никак не отлепиться от Сашки. Он мыкает их по горам,|Случается, что к нему обратятся с вопросом какие-нибудь легкомысленные туристы, и тут уж им никак не отлепиться от Сашки. Он мыкает их по горам,
chetvero_nischih_s000005|а когда я переносил ее туда на руках, она, посидев с минутку, вежливо спрыгивала и возвращалась в свой темный, жесткий, холодный угол. Странно:|а когда я переносил ее туда на руках, она, посидев с минутку, вежливо спрыгивала и возвращалась в свой темный, жесткий, холодный угол. Странно:
chetvero_nischih_s000006|в типографской краске есть что-то лакомое для кошачьего обоняния, а кроме того, бумага отлично хранит тепло.|в типографской краске есть что-то лакомое для кошачьего обоняния, а кроме того, бумага отлично хранит тепло.
chetvero_nischih_s000007|У людей, Ника, существует много прописных истин и ходячих мнений, которые они принимают готовыми и никогда не потрудятся их проверить.|У людей, Ника, существует много прописных истин и ходячих мнений, которые они принимают готовыми и никогда не потрудятся их проверить.
chetvero_nischih_s000008|тихо скользит у него из рук, чуть слышно плещет об воду и погружается на дно.|тихо скользит у него из рук, чуть слышно плещет об воду и погружается на дно.
chetvero_nischih_s000009|Дифаны — это очень тонкие сети, в сажень вышиной, сажен шестьдесят длины. Они о трех полотнищах. Два крайние с широкими ячейками, среднее с узкими.|Дифаны - это очень тонкие сети, в сажень вышиной, сажен шестьдесят длины. Они о трех полотнищах. Два крайние с широкими ячейками, среднее с узкими.
chetvero_nischih_s000010|Его уговаривают, удерживают, но ничто уж теперь не помогает, раз человек оскорблен в своих лучших чувствах. Он быстро, сердито срывает с себя пиджак и панталоны,|Его уговаривают, удерживают, но ничто уж теперь не помогает, раз человек оскорблен в своих лучших чувствах. Он быстро, сердито срывает с себя пиджак и панталоны,
chetvero_nischih_s000011|Белуга|Белуга
chetvero_nischih_s000012|О! Нино, Нино, Мариано.|О! Нино, Нино, Мариано.
chetvero_nischih_s000013|Я хоть и мать и жена, но должна сказать правду: лучше на свете не сыщешь. И уж переваливается с боку на бок, уж переваливается.|Я хоть и мать и жена, но должна сказать правду: лучше на свете не сыщешь. И уж переваливается с боку на бок, уж переваливается.
chetvero_nischih_s000014|Тишина не нарушается ни одним звуком человеческого жилья. Изредка, раз в минуту, едва расслышишь, как хлюпнет маленькая волна о камень набережной.|Тишина не нарушается ни одним звуком человеческого жилья. Изредка, раз в минуту, едва расслышишь, как хлюпнет маленькая волна о камень набережной.
chetvero_nischih_s000015|Кончились запасы — идут, куда понесут ноги: на ближайший хутор, в деревню, в лимонадную лавочку на 9-ю или на 5-ю версту Балаклавского шоссе.|Кончились запасы - идут, куда понесут ноги: на ближайший хутор, в деревню, в лимонадную лавочку на девять-ю или на пять-ю версту Балаклавского шоссе.
chetvero_nischih_s000016|Хоть трижды в день мне хризанте-е-мы, —|Хоть трижды в день мне хризанте-е-мы,-
chetvero_nischih_s000017|Нет ни одного человека среди рыбаков ловчее, хитрее, сильнее и смелее Юры Паратино. Никто еще не мог перепить Юру, и никто не видал его пьяным.|Нет ни одного человека среди рыбаков ловчее, хитрее, сильнее и смелее Юры Паратино. Никто еще не мог перепить Юру, и никто не видал его пьяным.
chetvero_nischih_s000018|Ну, а что же, папа, дальше? – спросил Котик, глядя на него темными, внимательными, широко раскрытыми глазами.|Ну, а что же, папа, дальше?- спросил Котик, глядя на него темными, внимательными, широко раскрытыми глазами.
chetvero_nischih_s000019|чтобы отнять у нее кость, как верблюды.|чтобы отнять у нее кость, как верблюды.
chetvero_nischih_s000020|Я понял Ю-ю очень поздно, лишь тогда, когда однажды среди моего нежного разговора с Колей она беззвучно прыгнула с пола мне на плечи,|Я понял Ю-ю очень поздно, лишь тогда, когда однажды среди моего нежного разговора с Колей она беззвучно прыгнула с пола мне на плечи,
chetvero_nischih_s000021|Тотчас же два лучших балаклавских баркаса, Слава России и Светлана, подняли паруса и вышли на помощь катеру.|Тотчас же два лучших балаклавских баркаса, Слава России и Светлана, подняли паруса и вышли на помощь катеру.
chetvero_nischih_s000022|Был еще на судне капитан и двое его младших помощников. Но самым замечательным лицом из экипажа был, конечно, водолаз — il palambaro — славный генуэзец, по имени Сальваторе Трама.|Был еще на судне капитан и двое его младших помощников. Но самым замечательным лицом из экипажа был, конечно, водолаз - il palambaro - славный генуэзец, по имени Сальваторе Трама.
chetvero_nischih_s000023|белая густая жидкость выступает каплями из пронзенных яйцевидных мягких туловищ.|белая густая жидкость выступает каплями из пронзенных яйцевидных мягких туловищ.
chetvero_nischih_s000024|В то бедственное время Иван Тимофеевич и представить себе не мог бы всей этой тихой прелести, этой довольной жизни, согретой неизменной лаской красавицы жены и нежной любовью милого Котика,|В то бедственное время Иван Тимофеевич и представить себе не мог бы всей этой тихой прелести, этой довольной жизни, согретой неизменной лаской красавицы жены и нежной любовью милого Котика,
chetvero_nischih_s000025|Спуск продолжается мучительно долго. Больше часа. Но вот Рестуччи оживляется, несколько раз переспрашивает что-то в телефонную трубку и вдруг кидает короткую команду:|Спуск продолжается мучительно долго. Больше часа. Но вот Рестуччи оживляется, несколько раз переспрашивает что-то в телефонную трубку и вдруг кидает короткую команду:
