la_contessa_di_karolystria_0_ghislanzoni_f000001|LA CONTESSA DI KAROLYSTRIA.|LA CONTESSA DI KAROLYSTRIA.
la_contessa_di_karolystria_0_ghislanzoni_f000002|Storia tragicomica di Antonio GHISLANZONI. Prefazione. A SALVATORE FARINA.|Storia tragicomica di Antonio GHISLANZONI. Prefazione. A SALVATORE FARINA.
la_contessa_di_karolystria_0_ghislanzoni_f000003|La nostra amicizia, che dura da anni, e che mai... Perchè mi trema la mano nello scrivere?|La nostra amicizia, che dura da anni, e che mai... Perchè mi trema la mano nello scrivere?
la_contessa_di_karolystria_0_ghislanzoni_f000004|Donde avviene che dopo aver messe là, sulla carta, una diecina di schiette parole|Donde avviene che dopo aver messe là, sulla carta, una diecina di schiette parole
la_contessa_di_karolystria_0_ghislanzoni_f000005|mi vien meno il coraggio di arrotondare il periodo per dichiararvi tutto l'affetto che vi porto?|mi vien meno il coraggio di arrotondare il periodo per dichiararvi tutto l'affetto che vi porto?
la_contessa_di_karolystria_0_ghislanzoni_f000006|Perdonate! Ho appena finito di leggere i due volumi del De-Amicis;|Perdonate! Ho appena finito di leggere i due volumi del De-Amicis;
la_contessa_di_karolystria_0_ghislanzoni_f000007|due stupendi volumi, pieni di osservazioni vere e profonde|due stupendi volumi, pieni di osservazioni vere e profonde
la_contessa_di_karolystria_0_ghislanzoni_f000008|ma... ma... (la colpa non è dell'autore, è tutta mia) tanto affliggenti da produrre lo sgomento.|ma... ma... la colpa non è dell'autore, è tutta mia tanto affliggenti da produrre lo sgomento.
la_contessa_di_karolystria_0_ghislanzoni_f000009|Eppure, noi siamo amici, io e voi.|Eppure, noi siamo amici, io e voi.
la_contessa_di_karolystria_0_ghislanzoni_f000010|Vi è forse dell'orgoglio, da parte mia, nel dichiararlo al cospetto del pubblico? È possibile.|Vi è forse dell'orgoglio, da parte mia, nel dichiararlo al cospetto del pubblico? È possibile.
la_contessa_di_karolystria_0_ghislanzoni_f000011|Ebbene, sì! io vado orgoglioso della vostra amicizia;|Ebbene, sì! io vado orgoglioso della vostra amicizia;
la_contessa_di_karolystria_0_ghislanzoni_f000012|e voi, non ne dubito, vi compiacete della mia.|e voi, non ne dubito, vi compiacete della mia.
la_contessa_di_karolystria_0_ghislanzoni_f000013|Ci amiamo noi per simpatia di età, di carattere, di inclinazioni, di gusti letterarî?|Ci amiamo noi per simpatia di età, di carattere, di inclinazioni, di gusti letterarî?
la_contessa_di_karolystria_0_ghislanzoni_f000014|Io sono un vecchio matto, voi un giovane serio ed assestato;|Io sono un vecchio matto, voi un giovane serio ed assestato;
la_contessa_di_karolystria_0_ghislanzoni_f000015|io appartengo alla scapigliatura incorreggibile, voi rappresentate il modello dei cittadini, dei mariti e dei padri;|io appartengo alla scapigliatura incorreggibile, voi rappresentate il modello dei cittadini, dei mariti e dei padri;
la_contessa_di_karolystria_0_ghislanzoni_f000016|io faccio della prosa per far ridere i buontemponi, fabbrico dei versi per far disperare i maestri|io faccio della prosa per far ridere i buontemponi, fabbrico dei versi per far disperare i maestri
la_contessa_di_karolystria_0_ghislanzoni_f000017|e voi scrivete dei romanzi squisitamente arguti, per educare gli animi a tutto che vi ha di gentile e di onesto;|e voi scrivete dei romanzi squisitamente arguti, per educare gli animi a tutto che vi ha di gentile e di onesto;
la_contessa_di_karolystria_0_ghislanzoni_f000018|infine, voi recitate, sul palcoscenico della letteratura|infine, voi recitate, sul palcoscenico della letteratura
la_contessa_di_karolystria_0_ghislanzoni_f000019|le parti dignitose e sentimentali, io recito da caratterista e qualche volta da buffo.|le parti dignitose e sentimentali, io recito da caratterista e qualche volta da buffo.
la_contessa_di_karolystria_0_ghislanzoni_f000020|Ed ecco, malgrado questa antitesi, io non mi prendo veruna soggezione a presentarvi e dedicarvi il più balzano|Ed ecco, malgrado questa antitesi, io non mi prendo veruna soggezione a presentarvi e dedicarvi il più balzano
la_contessa_di_karolystria_0_ghislanzoni_f000021|il più strampalato de' miei racconti. Perchè dovrei aver soggezione?|il più strampalato de' miei racconti. Perchè dovrei aver soggezione?
la_contessa_di_karolystria_0_ghislanzoni_f000022|Voi non siete di quelli che leggono da giudici i libri degli amici;|Voi non siete di quelli che leggono da giudici i libri degli amici;
la_contessa_di_karolystria_0_ghislanzoni_f000023|voi riderete delle mie stravaganze, e mi manderete in ricambio qualche vostra gentile e melanconica novella|voi riderete delle mie stravaganze, e mi manderete in ricambio qualche vostra gentile e melanconica novella
la_contessa_di_karolystria_0_ghislanzoni_f000024|che a me, vecchio matto, farà versare delle lacrime soavi.|che a me, vecchio matto, farà versare delle lacrime soavi.
la_contessa_di_karolystria_0_ghislanzoni_f000025|Dopo tutto, deve esistere fra noi due qualche affinità o consanguineità latente|Dopo tutto, deve esistere fra noi due qualche affinità o consanguineità latente
la_contessa_di_karolystria_0_ghislanzoni_f000026|la quale mi farebbe sospettare che discendiamo dal medesimo ceppo.|la quale mi farebbe sospettare che discendiamo dal medesimo ceppo.
la_contessa_di_karolystria_0_ghislanzoni_f000027|Sta a vedere, adesso, che ci troviamo parenti!...|Sta a vedere, adesso, che ci troviamo parenti!...
la_contessa_di_karolystria_0_ghislanzoni_f000028|Eppure... eppure... Vediamo un po'|Eppure... eppure... Vediamo un po'
la_contessa_di_karolystria_0_ghislanzoni_f000029|!--Voi timido, io timidissimo (come rideranno certi grulloni al vedere che io mi dichiaro timidissimo!);|!--Voi timido, io timidissimo come rideranno certi grulloni al vedere che io mi dichiaro timidissimo!;
la_contessa_di_karolystria_0_ghislanzoni_f000030|voi amante dei fiori e dei bimbi, io coltivatore di asparagi e di patate;|voi amante dei fiori e dei bimbi, io coltivatore di asparagi e di patate;
la_contessa_di_karolystria_0_ghislanzoni_f000031|voi schivo dalle combriccole, restio alle pompe insignificanti, alle adunanze accademiche|voi schivo dalle combriccole, restio alle pompe insignificanti, alle adunanze accademiche
la_contessa_di_karolystria_0_ghislanzoni_f000032|ai banchetti fraterni (Dio! quanto fraterni!)--io più orso che uomo socievole|ai banchetti fraterni Dio! quanto fraterni!--io più orso che uomo socievole
la_contessa_di_karolystria_0_ghislanzoni_f000033|più stretto al consorzio dei cani e dei gatti che a quello degli animali chiamati ragionevoli.|più stretto al consorzio dei cani e dei gatti che a quello degli animali chiamati ragionevoli.
la_contessa_di_karolystria_0_ghislanzoni_f000034|Ma non è qui il luogo di sviluppare il parallelo;|Ma non è qui il luogo di sviluppare il parallelo;
la_contessa_di_karolystria_0_ghislanzoni_f000035|ne parleremo fra noi a quattr'occhi, forse ne abbiam già parlato e abbiamo concluso affermativamente|ne parleremo fra noi a quattr'occhi, forse ne abbiam già parlato e abbiamo concluso affermativamente
la_contessa_di_karolystria_0_ghislanzoni_f000036|senza darci la pena di profferire una parola.|senza darci la pena di profferire una parola.
la_contessa_di_karolystria_0_ghislanzoni_f000037|Nullameno--poiché ci siamo--non voglio passarmela senza avvertire il tratto più incisivo di somiglianza che esiste fra noi.|Nullameno--poiché ci siamo--non voglio passarmela senza avvertire il tratto più incisivo di somiglianza che esiste fra noi.
la_contessa_di_karolystria_0_ghislanzoni_f000038|--Ed è questo: che essendoci entrambi, per elezione o per caso, applicati a cucinare e ad imbandire delle vivande per la mensa libraria|--Ed è questo: che essendoci entrambi, per elezione o per caso, applicati a cucinare e ad imbandire delle vivande per la mensa libraria
la_contessa_di_karolystria_0_ghislanzoni_f000039|noi non abbiamo tenuto conto del menu prescritto dai cuochi massimi, e abbiamo dato, ciascuno, ciò che sapeva, e poteva, e voleva dare.|noi non abbiamo tenuto conto del menu prescritto dai cuochi massimi, e abbiamo dato, ciascuno, ciò che sapeva, e poteva, e voleva dare.
la_contessa_di_karolystria_0_ghislanzoni_f000040|Voi avete recato sulle mense delle gelatine confortanti, delle pesche col rosolio, delle ciambelle leggermente pepate;|Voi avete recato sulle mense delle gelatine confortanti, delle pesche col rosolio, delle ciambelle leggermente pepate;
la_contessa_di_karolystria_0_ghislanzoni_f000041|io dei salsicciotti saturi di grosso sale, delle polpette ripiene di senape e di droghe mordenti.|io dei salsicciotti saturi di grosso sale, delle polpette ripiene di senape e di droghe mordenti.
la_contessa_di_karolystria_0_ghislanzoni_f000042|Il fatto rappresenta una antitesi, ma esso deriva da una identica convinzione.|Il fatto rappresenta una antitesi, ma esso deriva da una identica convinzione.
la_contessa_di_karolystria_0_ghislanzoni_f000043|Da circa vent'anni noi assistiamo ad uno spettacolo curioso.|Da circa vent'anni noi assistiamo ad uno spettacolo curioso.
la_contessa_di_karolystria_0_ghislanzoni_f000044|Lo si vuol intitolare evoluzione letteraria;|Lo si vuol intitolare evoluzione letteraria;
la_contessa_di_karolystria_0_ghislanzoni_f000045|e questa evoluzione, se ho ben compreso, vorrebbe indurre quanti sono nel mondo letterati ed artisti a modellarsi sovra un medesimo stampo.|e questa evoluzione, se ho ben compreso, vorrebbe indurre quanti sono nel mondo letterati ed artisti a modellarsi sovra un medesimo stampo.
la_contessa_di_karolystria_0_ghislanzoni_f000046|Per essere ammessi nella chiesa cattolica governata da codesti massimi centuplicati da tanti minimi|Per essere ammessi nella chiesa cattolica governata da codesti massimi centuplicati da tanti minimi
la_contessa_di_karolystria_0_ghislanzoni_f000047|occorre assolutamente di farsi scimmie.|occorre assolutamente di farsi scimmie.
la_contessa_di_karolystria_0_ghislanzoni_f000048|L'arte si ha da fare così e così--e mentre si pretende disfare la vecchia rettorica e schiacciare il convenzionalismo|L'arte si ha da fare così e così--e mentre si pretende disfare la vecchia rettorica e schiacciare il convenzionalismo
la_contessa_di_karolystria_0_ghislanzoni_f000049|ecco insorgere una rettorica nuova più circoscritta e più gaglioffa dell'antica|ecco insorgere una rettorica nuova più circoscritta e più gaglioffa dell'antica
la_contessa_di_karolystria_0_ghislanzoni_f000050|un convenzionalismo stupido e barocco, che si arroga di mettere il bavaglio al cervello e di proscrivere la originalità.|un convenzionalismo stupido e barocco, che si arroga di mettere il bavaglio al cervello e di proscrivere la originalità.
la_contessa_di_karolystria_0_ghislanzoni_f000051|Come sarebbe divertente la letteratura, se tutti i poeti emulassero i sonori giambi del Carducci|Come sarebbe divertente la letteratura, se tutti i poeti emulassero i sonori giambi del Carducci
la_contessa_di_karolystria_0_ghislanzoni_f000052|od il molle elegantissimo erotismo dello Stecchetti! se tutti i romanzieri spaziassero con voi nell'ambiente sereno della famiglia e della società onesta|od il molle elegantissimo erotismo dello Stecchetti! se tutti i romanzieri spaziassero con voi nell'ambiente sereno della famiglia e della società onesta
la_contessa_di_karolystria_0_ghislanzoni_f000053|ovvero si tuffassero, in compagnia dello Zola, dentro i pantani della corruttela e del vizio!|ovvero si tuffassero, in compagnia dello Zola, dentro i pantani della corruttela e del vizio!
la_contessa_di_karolystria_0_ghislanzoni_f000054|Io fo tanto di cappello al Carducci, trovo gustosissimo lo Stecchetti|Io fo tanto di cappello al Carducci, trovo gustosissimo lo Stecchetti
la_contessa_di_karolystria_0_ghislanzoni_f000055|delizioso De-Amicis, appetitoso lo Zola, squisitamente arguto il mio ottimo Farina;|delizioso De-Amicis, appetitoso lo Zola, squisitamente arguto il mio ottimo Farina;
la_contessa_di_karolystria_0_ghislanzoni_f000056|ma pure io mi riterrei assalito da un primo sintomo di imbecillità il giorno in cui mi sentissi tentato a posare da Carducci|ma pure io mi riterrei assalito da un primo sintomo di imbecillità il giorno in cui mi sentissi tentato a posare da Carducci
la_contessa_di_karolystria_0_ghislanzoni_f000057|da Stecchetti, da De-Amicis, da Farina e da quant'altri hanno l'onore di piacermi.|da Stecchetti, da De-Amicis, da Farina e da quant'altri hanno l'onore di piacermi.
la_contessa_di_karolystria_0_ghislanzoni_f000058|E voi pure la pensate così, non è vero?|E voi pure la pensate così, non è vero?
la_contessa_di_karolystria_0_ghislanzoni_f000059|Voi volete esser voi, ni un altro che voi, sempre voi, senza la menoma pretesa di crear dei proseliti o di erigervi a caposcuola. Caposcuola! Che significa?|Voi volete esser voi, ni un altro che voi, sempre voi, senza la menoma pretesa di crear dei proseliti o di erigervi a caposcuola. Caposcuola! Che significa?
la_contessa_di_karolystria_0_ghislanzoni_f000060|... Victor Hugo lo fu, caposcuola--e nullameno, durante il suo patriarcato, quanti poeti|... Victor Hugo lo fu, caposcuola--e nullameno, durante il suo patriarcato, quanti poeti
la_contessa_di_karolystria_0_ghislanzoni_f000061|quanti romanzieri dissimili da lui grandeggiarono e ottennero la ammirazione del mondo!|quanti romanzieri dissimili da lui grandeggiarono e ottennero la ammirazione del mondo!
la_contessa_di_karolystria_0_ghislanzoni_f000062|Qual parentela di indole e di gusto letterario tra Victor Hugo e Lamartine|Qual parentela di indole e di gusto letterario tra Victor Hugo e Lamartine
la_contessa_di_karolystria_0_ghislanzoni_f000063|tra Musset e Beranger, tra Dumas e Giorgio Sand, tra Flaubert e Alfonso Karr, tra Coppée e Zola?|tra Musset e Beranger, tra Dumas e Giorgio Sand, tra Flaubert e Alfonso Karr, tra Coppée e Zola?
la_contessa_di_karolystria_0_ghislanzoni_f000064|E in mezzo a tante altezze fosforescenti|E in mezzo a tante altezze fosforescenti
la_contessa_di_karolystria_0_ghislanzoni_f000065|non è riuscito ad aprirsi una via e ad occupare un largo posto anche quel buono e poco ornato romanziere che si chiamò Paolo De-Kock|non è riuscito ad aprirsi una via e ad occupare un largo posto anche quel buono e poco ornato romanziere che si chiamò Paolo De-Kock
la_contessa_di_karolystria_0_ghislanzoni_f000066|tanto vilipeso dagli insigni e tanto letto dalle moltitudini?|tanto vilipeso dagli insigni e tanto letto dalle moltitudini?
la_contessa_di_karolystria_0_ghislanzoni_f000067|E da noi, in epoca recentissima, qual differenza tra Manzoni, Guerrazzi, Giovanni Prati, Giuseppe Giusti, Guadagnoli, ecc. ecc.|E da noi, in epoca recentissima, qual differenza tra Manzoni, Guerrazzi, Giovanni Prati, Giuseppe Giusti, Guadagnoli, ecc. ecc.
la_contessa_di_karolystria_0_ghislanzoni_f000068|Dunque--per concludere--non c'è proprio bisogno di seguire un andazzo od una scuola.|Dunque--per concludere--non c'è proprio bisogno di seguire un andazzo od una scuola.
la_contessa_di_karolystria_0_ghislanzoni_f000069|Meglio essere asini per alcuni pochi, che figurare da scimmie al cospetto del mondo intero. E per oggi faccio punto.|Meglio essere asini per alcuni pochi, che figurare da scimmie al cospetto del mondo intero. E per oggi faccio punto.
la_contessa_di_karolystria_0_ghislanzoni_f000070|Quando verrete a trovarmi, ben altro avrò a dirvi su tale argomento, e voi mi direte il resto.|Quando verrete a trovarmi, ben altro avrò a dirvi su tale argomento, e voi mi direte il resto.
la_contessa_di_karolystria_0_ghislanzoni_f000071|Vi avverto che da due anni all'incirca i proseliti della gran scuola fanno un gran consumo di glauco;|Vi avverto che da due anni all'incirca i proseliti della gran scuola fanno un gran consumo di glauco;
la_contessa_di_karolystria_0_ghislanzoni_f000072|il biondo, lo scialbo, il grullo ed il brullo cominciano a scadere di moda.|il biondo, lo scialbo, il grullo ed il brullo cominciano a scadere di moda.
la_contessa_di_karolystria_0_ghislanzoni_f000073|Tanto per vostra norma perchè il giorno in cui vi accadesse in qualche vostra prosa di lasciar correre il glauco|Tanto per vostra norma perchè il giorno in cui vi accadesse in qualche vostra prosa di lasciar correre il glauco
la_contessa_di_karolystria_0_ghislanzoni_f000074|io ne rimarrei grandemente allarmato.|io ne rimarrei grandemente allarmato.
la_contessa_di_karolystria_0_ghislanzoni_f000075|Nella mia Contessa di Karolystria non c'è ombra di glauco, statene sicuro.|Nella mia Contessa di Karolystria non c'è ombra di glauco, statene sicuro.
la_contessa_di_karolystria_0_ghislanzoni_f000076|Trovatemi un altro libro recente di prosa o di versi che sia immune da questo contagio!...|Trovatemi un altro libro recente di prosa o di versi che sia immune da questo contagio!...
la_contessa_di_karolystria_0_ghislanzoni_f000077|Vi stringo la mano cordialmente. Antonio GHISLANZONI.|Vi stringo la mano cordialmente. Antonio GHISLANZONI.
la_contessa_di_karolystria_0_ghislanzoni_f000078|Caprino Bergamasco, Dodici maggio Mille Ottocento Ottantatre.|Caprino Bergamasco, Dodici maggio Mille Ottocento Ottantatre.
la_contessa_di_karolystria_1_ghislanzoni_f000001|LA CONTESSA DI KAROLYSTRIA.|LA CONTESSA DI KAROLYSTRIA.
la_contessa_di_karolystria_1_ghislanzoni_f000002|Storia tragicomica di Antonio GHISLANZONI. CAPITOLO PRIMO.|Storia tragicomica di Antonio GHISLANZONI. CAPITOLO PRIMO.
la_contessa_di_karolystria_1_ghislanzoni_f000003|Caracollando leggiadramente sulla groppa di una puledra maltese, in sul cadere di una splendida giornata di ottobre|Caracollando leggiadramente sulla groppa di una puledra maltese, in sul cadere di una splendida giornata di ottobre
la_contessa_di_karolystria_1_ghislanzoni_f000004|la contessa Anna Maria di Karolystria traversava la foresta di Bathelmatt.|la contessa Anna Maria di Karolystria traversava la foresta di Bathelmatt.
la_contessa_di_karolystria_1_ghislanzoni_f000005|La contessa, contando di arrivare a Borgoflores poco dopo il tramonto, era partita dal suo castello alle due del pomeriggio.|La contessa, contando di arrivare a Borgoflores poco dopo il tramonto, era partita dal suo castello alle due del pomeriggio.
la_contessa_di_karolystria_1_ghislanzoni_f000006|La città non era discosta, e la brava puledra, dopo quattro ore di marcia forzata|La città non era discosta, e la brava puledra, dopo quattro ore di marcia forzata
la_contessa_di_karolystria_1_ghislanzoni_f000007|trottava ancora di lena colla foga baldanzosa dei suoi quattro anni.|trottava ancora di lena colla foga baldanzosa dei suoi quattro anni.
la_contessa_di_karolystria_1_ghislanzoni_f000008|Quand'ecco, al cominciare di un'erta, tre figuraccie da metter la terzana al vederle|Quand'ecco, al cominciare di un'erta, tre figuraccie da metter la terzana al vederle
la_contessa_di_karolystria_1_ghislanzoni_f000009|sbucano all'improvviso dai grossi tronchi degli alberi.|sbucano all'improvviso dai grossi tronchi degli alberi.
la_contessa_di_karolystria_1_ghislanzoni_f000010|--Alto là! grida una voce da toro.|--Alto là! grida una voce da toro.
la_contessa_di_karolystria_1_ghislanzoni_f000011|Uno dei tre figuri pianta una grinfa tra le nari della cavalla;|Uno dei tre figuri pianta una grinfa tra le nari della cavalla;
la_contessa_di_karolystria_1_ghislanzoni_f000012|l'altro appunta una rivoltella al petto della vezzosa cavalcatrice;|l'altro appunta una rivoltella al petto della vezzosa cavalcatrice;
la_contessa_di_karolystria_1_ghislanzoni_f000013|il terzo, afferrando la contessa al polpaccetto di una gamba|il terzo, afferrando la contessa al polpaccetto di una gamba
la_contessa_di_karolystria_1_ghislanzoni_f000014|la trae con poco garbo di sella slanciandola a dieci passi dalla strada maestra.|la trae con poco garbo di sella slanciandola a dieci passi dalla strada maestra.
la_contessa_di_karolystria_1_ghislanzoni_f000015|Di là a dieci minuti, non rimaneva più nella foresta di Bathelmatt che una gentilissima figura di donna nuda|Di là a dieci minuti, non rimaneva più nella foresta di Bathelmatt che una gentilissima figura di donna nuda
la_contessa_di_karolystria_1_ghislanzoni_f000016|una formosa statua di alabastro vivente, che i ladri avevano spogliata di ogni superfluità signorile.|una formosa statua di alabastro vivente, che i ladri avevano spogliata di ogni superfluità signorile.
la_contessa_di_karolystria_1_ghislanzoni_f000017|Quei mascalzoni avean spiumata la contessa dei gioielli, delle vesti, delle lingerie|Quei mascalzoni avean spiumata la contessa dei gioielli, delle vesti, delle lingerie
la_contessa_di_karolystria_1_ghislanzoni_f000018|non rispettando che un bel paio di calzettine traforate e due elegantissimi stivaletti, armati di speroncini.|non rispettando che un bel paio di calzettine traforate e due elegantissimi stivaletti, armati di speroncini.
la_contessa_di_karolystria_1_ghislanzoni_f000019|--Che buoni ladri! che ladri discreti!--Non calunniamoli. Se non presero tutto;|--Che buoni ladri! che ladri discreti!--Non calunniamoli. Se non presero tutto;
la_contessa_di_karolystria_1_ghislanzoni_f000020|se fuggirono col grosso del bottino senza darsi la pena di scalzare il più bel modello di caviglia che mai uscisse dalle mani della natura|se fuggirono col grosso del bottino senza darsi la pena di scalzare il più bel modello di caviglia che mai uscisse dalle mani della natura
la_contessa_di_karolystria_1_ghislanzoni_f000021|gli è che al momento in cui si accingevano a tagliare i legacci|gli è che al momento in cui si accingevano a tagliare i legacci
la_contessa_di_karolystria_1_ghislanzoni_f000022|i tre briganti erano stati sgomentati e posti in fuga dallo scalpito di un cavallo accorrente.|i tre briganti erano stati sgomentati e posti in fuga dallo scalpito di un cavallo accorrente.
la_contessa_di_karolystria_1_ghislanzoni_f000023|Un cavallo, che sopraggiunge di trotto verso il luogo dove fu consumata una aggressione|Un cavallo, che sopraggiunge di trotto verso il luogo dove fu consumata una aggressione
la_contessa_di_karolystria_1_ghislanzoni_f000024|apparisce sempre, nell'ombrosa fantasia dell'aggressore, sormontato da un carabiniere.|apparisce sempre, nell'ombrosa fantasia dell'aggressore, sormontato da un carabiniere.
la_contessa_di_karolystria_1_ghislanzoni_f000025|Frattanto, la bella contessa era rimasta là....|Frattanto, la bella contessa era rimasta là....
la_contessa_di_karolystria_1_ghislanzoni_f000026|ho già detto in qual semplice abbigliamento....|ho già detto in qual semplice abbigliamento....
la_contessa_di_karolystria_1_ghislanzoni_f000027|Dite un po', signorina, che fareste, se mai vi capitasse, e Iddio ve ne guardi|Dite un po', signorina, che fareste, se mai vi capitasse, e Iddio ve ne guardi
la_contessa_di_karolystria_1_ghislanzoni_f000028|di cadere in una situazione identica a quella della nostra graziosa eroina?|di cadere in una situazione identica a quella della nostra graziosa eroina?
la_contessa_di_karolystria_1_ghislanzoni_f000029|... Nuda come una Venere classica, nel mezzo di una foresta, ai lumi di un tramonto fosforescente|... Nuda come una Venere classica, nel mezzo di una foresta, ai lumi di un tramonto fosforescente
la_contessa_di_karolystria_1_ghislanzoni_f000030|mentre un cavallo, probabilmente raddoppiato da un cavaliere, si avanza a galoppo concitato!... Fuggire....|mentre un cavallo, probabilmente raddoppiato da un cavaliere, si avanza a galoppo concitato!... Fuggire....
la_contessa_di_karolystria_1_ghislanzoni_f000031|Via! si vede che non avete pratica di foreste.|Via! si vede che non avete pratica di foreste.
la_contessa_di_karolystria_1_ghislanzoni_f000032|Non sapete che le foreste son piene di ginepri e di vepri, i quali rimano perfettamente e pungono anche maledettamente le carni?|Non sapete che le foreste son piene di ginepri e di vepri, i quali rimano perfettamente e pungono anche maledettamente le carni?
la_contessa_di_karolystria_1_ghislanzoni_f000033|Celarsi dietro un grand'albero, attendere che il cavallo e il cavaliere passino oltre.... Ma, poi? Riflettete, carina; cioè, riflettiamo....|Celarsi dietro un grand'albero, attendere che il cavallo e il cavaliere passino oltre.... Ma, poi? Riflettete, carina; cioè, riflettiamo....
la_contessa_di_karolystria_1_ghislanzoni_f000034|Nel caso della contessa non è in gioco soltanto la pudicizia.... Il giorno va imbrunendo....|Nel caso della contessa non è in gioco soltanto la pudicizia.... Il giorno va imbrunendo....
la_contessa_di_karolystria_1_ghislanzoni_f000035|tra un'ora farà notte... e una dama avvezza al morbidume dei lini non può adattarsi a dormire in un bosco. Se un lupo.... se un orso.... Che orrore!|tra un'ora farà notte... e una dama avvezza al morbidume dei lini non può adattarsi a dormire in un bosco. Se un lupo.... se un orso.... Che orrore!
la_contessa_di_karolystria_1_ghislanzoni_f000036|Ma la contessa era dotata di molto acume pratico.|Ma la contessa era dotata di molto acume pratico.
la_contessa_di_karolystria_1_ghislanzoni_f000037|Misurando in un lampo le eventualità della sua posizione, ella non tardò un istante a comprendere che quel cavallo|Misurando in un lampo le eventualità della sua posizione, ella non tardò un istante a comprendere che quel cavallo
la_contessa_di_karolystria_1_ghislanzoni_f000038|o piuttosto quel cavalcatore che moveva alla sua volta, era forse l'angelo di salvezza inviatole dalla provvidenza.|o piuttosto quel cavalcatore che moveva alla sua volta, era forse l'angelo di salvezza inviatole dalla provvidenza.
la_contessa_di_karolystria_1_ghislanzoni_f000039|Innanzi tutto, pensò ella, vediamo di prendere un atteggiamento che ci permetta di presentarci ad un essere della nostra specie senza troppo compromettere la pudicizia!|Innanzi tutto, pensò ella, vediamo di prendere un atteggiamento che ci permetta di presentarci ad un essere della nostra specie senza troppo compromettere la pudicizia!
la_contessa_di_karolystria_1_ghislanzoni_f000040|Il terreno, come accade in ogni foresta al finire dell'autunno, era sparso di foglie. Lode.|Il terreno, come accade in ogni foresta al finire dell'autunno, era sparso di foglie. Lode.
la_contessa_di_karolystria_1_ghislanzoni_f000041|all'Altissimo! Non casca foglia che Dio non voglia!|all'Altissimo! Non casca foglia che Dio non voglia!
