kammmacher_1_f000001|Die Leute von Seldwyla haben bewiesen, daß eine ganze Stadt von Ungerechten oder Leichtsinnigen zur Not fortbestehen kann im Wechsel der Zeiten und des Verkehrs;|Die Leute von Seldwyla haben bewiesen, daß eine ganze Stadt von Ungerechten oder Leichtsinnigen zur Not fortbestehen kann im Wechsel der Zeiten und des Verkehrs;
kammmacher_1_f000002|die drei Kammacher aber, daß nicht drei Gerechte lang unter einem Dache leben können, ohne sich in die Haare zu geraten.|die drei Kammacher aber, daß nicht drei Gerechte lang unter einem Dache leben können, ohne sich in die Haare zu geraten.
kammmacher_1_f000003|Es ist hier aber nicht die himmlische Gerechtigkeit gemeint oder die natürliche Gerechtigkeit des menschlichen Gewissens, sondern jene blutlose Gerechtigkeit, welche aus dem Vaterunser die Bitte gestrichen hat:|Es ist hier aber nicht die himmlische Gerechtigkeit gemeint oder die natürliche Gerechtigkeit des menschlichen Gewissens, sondern jene blutlose Gerechtigkeit, welche aus dem Vaterunser die Bitte gestrichen hat:
kammmacher_1_f000004|Und vergib uns unsere Schulden, wie auch wir vergeben unsern Schuldnern!|Und vergib uns unsere Schulden, wie auch wir vergeben unsern Schuldnern!
kammmacher_1_f000005|weil sie keine Schulden macht und auch keine ausstehen hat;|weil sie keine Schulden macht und auch keine ausstehen hat;
kammmacher_1_f000006|welche niemandem zuleid lebt, aber auch niemandem zu Gefallen, wohl arbeiten und erwerben, aber nichts ausgeben will und an der Arbeitstreue nur einen Nutzen, aber keine Freude findet.|welche niemandem zuleid lebt, aber auch niemandem zu Gefallen, wohl arbeiten und erwerben, aber nichts ausgeben will und an der Arbeitstreue nur einen Nutzen, aber keine Freude findet.
kammmacher_1_f000007|Solche Gerechte werfen keine Laternen ein, aber sie zünden auch keine an und kein Licht geht von ihnen aus;|Solche Gerechte werfen keine Laternen ein, aber sie zünden auch keine an und kein Licht geht von ihnen aus;
kammmacher_1_f000008|sie treiben allerlei Hantierung, und eine ist ihnen so gut wie die andere, wenn sie nur mit keiner Fährlichkeit verbunden ist;|sie treiben allerlei Hantierung, und eine ist ihnen so gut wie die andere, wenn sie nur mit keiner Fährlichkeit verbunden ist;
kammmacher_1_f000009|am liebsten siedeln sie sich dort an, wo recht viele Ungerechte in ihrem Sinne sind;|am liebsten siedeln sie sich dort an, wo recht viele Ungerechte in ihrem Sinne sind;
kammmacher_1_f000010|denn sie untereinander, wenn keine solche zwischen ihnen wären, würden sich bald abreiben, wie Mühlsteine, zwischen denen kein Korn liegt.|denn sie untereinander, wenn keine solche zwischen ihnen wären, würden sich bald abreiben, wie Mühlsteine, zwischen denen kein Korn liegt.
kammmacher_1_f000011|Wenn diese ein Unglück betrifft, so sind sie höchst verwundert und jammern, als ob sie am Spieße stäken, da sie doch niemandem was zuleid getan haben;|Wenn diese ein Unglück betrifft, so sind sie höchst verwundert und jammern, als ob sie am Spieße stäken, da sie doch niemandem was zuleid getan haben;
