grune_haus_01_f000002|Ja, es ist ein grünes Haus, in dem ich wohne; und alle Märchen und Geschichten, die in diesem Buche stehn, sind darin geschrieben worden.|Ja, es ist ein grünes Haus, in dem ich wohne; und alle Märchen und Geschichten, die in diesem Buche stehn, sind darin geschrieben worden.
grune_haus_01_f000003|Es ist nicht etwa grün angestrichen wie ein Gartenzaun oder eine Blumenbank – nein, das wäre häßlich,|Es ist nicht etwa grün angestrichen wie ein Gartenzaun oder eine Blumenbank - nein, das wäre häßlich,
grune_haus_01_f000004|die Menschen verstehen noch immer nicht die Farben so gut zu mischen wie der liebe Gott – mein Haus ist anders grün, und auch nur im Sommer.|die Menschen verstehen noch immer nicht die Farben so gut zu mischen wie der liebe Gott - mein Haus ist anders grün, und auch nur im Sommer.
grune_haus_01_f000005|Dann wachsen die Haselsträucher und die Kletterrosen so dicht an den Mauern, daß man vor lauter Grün nicht in die Fenster sehen kann, trotzdem sie ganz niedrig liegen;|Dann wachsen die Haselsträucher und die Kletterrosen so dicht an den Mauern, daß man vor lauter Grün nicht in die Fenster sehen kann, trotzdem sie ganz niedrig liegen;
grune_haus_01_f000006|und wenn der Wind kommt, weht er Laub und Blütenblätter über meinen Schreibtisch; und manche kleine Raupe und manches Käferchen ist schon über meine Märchen gekrochen.|und wenn der Wind kommt, weht er Laub und Blütenblätter über meinen Schreibtisch; und manche kleine Raupe und manches Käferchen ist schon über meine Märchen gekrochen.
grune_haus_01_f000007|In diesem grünen Hause wohne ich mit meinen drei Kindern, der Detta, dem Peter und der kleinen Liselotte,|In diesem grünen Hause wohne ich mit meinen drei Kindern, der Detta, dem Peter und der kleinen Liselotte,
grune_haus_01_f000008|die noch nicht in die Schule geht und ein großer Wildfang ist, so daß ich meine liebe Not mit ihr habe.|die noch nicht in die Schule geht und ein großer Wildfang ist, so daß ich meine liebe Not mit ihr habe.
grune_haus_01_f000009|Denkt nur, neulich wollte sie durchaus die Blumen von meinem neuen Sommerhut abpflücken;|Denkt nur, neulich wollte sie durchaus die Blumen von meinem neuen Sommerhut abpflücken;
grune_haus_01_f000010|und weil ich ihr das nicht erlauben konnte, hat sie so mörderlich geschrien, daß ich sie mit allen Kleidern in die Badewanne setzen und die kalte Brause aufmachen mußte.|und weil ich ihr das nicht erlauben konnte, hat sie so mörderlich geschrien, daß ich sie mit allen Kleidern in die Badewanne setzen und die kalte Brause aufmachen mußte.
grune_haus_01_f000011|Da bekam sie einen Schreck und wurde still.|Da bekam sie einen Schreck und wurde still.
grune_haus_01_f000012|Detta und Peter sind schon verständiger; wenn sie sich nicht so oft streiten würden, wäre ich ganz zufrieden mit ihnen, aber das können sie sich nicht abgewöhnen.|Detta und Peter sind schon verständiger; wenn sie sich nicht so oft streiten würden, wäre ich ganz zufrieden mit ihnen, aber das können sie sich nicht abgewöhnen.
grune_haus_01_f000013|Unser Vater ist in die weite Welt gegangen, um das Glück zu suchen, und so sind wir allein in dem grünen Hause.|Unser Vater ist in die weite Welt gegangen, um das Glück zu suchen, und so sind wir allein in dem grünen Hause.
grune_haus_01_f000014|Nein, doch nicht! Außer uns ist noch Dido, der Teckel da, der alle Menschen anbellt, die am Gartenzaun vorbeigehn,|Nein, doch nicht! Außer uns ist noch Dido, der Teckel da, der alle Menschen anbellt, die am Gartenzaun vorbeigehn,
grune_haus_01_f000015|und die alte Guste, die Kartoffeln schält und die Stuben aufräumt, denn das tue ich nicht gern.|und die alte Guste, die Kartoffeln schält und die Stuben aufräumt, denn das tue ich nicht gern.
grune_haus_01_f000016|Sonst aber bin ich eine richtige Mutter wie euere Mutti auch und kann Mittag kochen und nähen, wie sich das gehört.|Sonst aber bin ich eine richtige Mutter wie euere Mutti auch und kann Mittag kochen und nähen, wie sich das gehört.
